vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
400,0.5,h3,True,1.6862046768848176,0.00043363034561945206,2
400,0.5,h4,False,1.6501013347816402,0.009521199988292074,2
400,0.5,h4,True,1.6516150947181456,,1
400,0.5,h2+3,False,1.6460377848535066,0.0026059689493076314,2
400,0.5,h2+3,True,1.6716386435377224,0.025849444154506393,2
400,0.5,h2+3+4,False,1.6405897907874878,0.01898268469034701,2
400,0.5,h2+3+4,True,1.6768977309589275,0.014242206797935574,2
500,0.0,h2,False,1.3524904308624452,0.0034577616070556984,2
500,0.0,h2,True,1.3524904308624452,0.0034577616070556984,2
500,0.0,h3,False,1.367638045138584,0.002084804374965411,2
500,0.0,h3,True,1.367638045138584,0.002084804374965411,2
500,0.0,h4,False,1.3538301364640806,0.008073217411011973,2
500,0.0,h4,True,1.3538301364640806,0.008073217411011973,2
500,0.0,h2+3,False,1.3658415235239532,0.0013893781152080442,2
500,0.0,h2+3,True,1.3658415235239532,0.0013893781152080442,2
500,0.0,h2+3+4,False,1.354328020327039,0.007612565582804086,2
500,0.0,h2+3+4,True,1.354328020327039,0.007612565582804086,2
500,0.1,h2,False,1.357856646627324,0.008055679759293534,2
500,0.1,h2,True,1.3576418813825404,0.003819007541968341,2
500,0.1,h3,False,1.3725366399472598,0.006470927885204598,2
500,0.1,h3,True,1.380636215288376,0.005483630295167804,2
500,0.1,h4,False,1.36345771781729,0.00554890558330032,2
500,0.1,h4,True,1.3669306708662297,0.014167635733667675,2
500,0.1,h2+3,False,1.3719169386399206,0.005331182958415871,2
500,0.1,h2+3,True,1.3768660583077645,0.017631504141369343,2
500,0.1,h2+3+4,False,1.3651019419798813,0.007150881334225696,2
500,0.1,h2+3+4,True,1.3677835766778559,0.014519603380468774,2
500,0.3,h2,False,1.423950083862341,0.01749286463572826,2
500,0.3,h2,True,1.4150211847944418,0.003965474548860759,2
500,0.3,h3,False,1.4400431735048072,0.01017164701620771,2
500,0.3,h3,True,1.4516440682958591,0.004495879474479193,2
500,0.3,h4,False,1.4379403138895008,0.007391050770911925,2
500,0.3,h4,True,1.4461083810483026,0.0022433337700291964,2
500,0.3,h2+3,False,1.4396104261920022,0.003325940493074604,2
500,0.3,h2+3,True,1.4511778967030353,0.0015975530491606836,2
500,0.3,h2+3+4,False,1.4422124445866653,0.0040124235053451895,2
500,0.3,h2+3+4,True,1.4472892132032196,0.0039605561872219095,2
500,0.5,h2,False,1.5520961680034162,0.01916403512092633,2
500,0.5,h2,True,1.6031281271807263,,1
500,0.5,h3,False,1.5621814845787876,0.01983803023375718,2
500,0.5,h3,True,1.6223154127227195,0.020295130098952882,2
500,0.5,h4,False,1.6065461387559314,0.07367329050787204,2
500,0.5,h4,True,1.623589997975416,0.04576756637605101,2
500,0.5,h2+3,False,1.5622787089745942,0.015101544498931727,2
500,0.5,h2+3,True,1.6008711013729355,0.026592008968779356,2
500,0.5,h2+3+4,False,1.6014110794709977,0.0805196759210053,2
500,0.5,h2+3+4,True,1.6184154075374069,0.04540397487800156,2
