vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
200,0.0,h2+3,False,1.6069412717923732,0.01033713867755103,10
200,0.0,h2+3,True,1.5980771488323462,0.011011105070468645,10
200,0.0,h2+3+4,False,1.6127018413553187,0.013249165131179514,10
200,0.0,h2+3+4,True,1.6197528178756038,0.014853663742825315,10
200,0.1,h2,False,2.3171162664331932,0.129309249115907,10
200,0.1,h2,True,2.2234903083900415,0.06676769190336271,10
200,0.1,h3,False,1.9211994847295355,0.027502831148886225,10
200,0.1,h3,True,1.8760484166574787,0.035436904056214226,10
200,0.1,h4,False,1.9892265222810934,0.06601271739948393,9
200,0.1,h4,True,1.9412247514553655,0.0482754460992309,10
200,0.1,h2+3,False,1.9225627830414527,0.030229392452277293,10
200,0.1,h2+3,True,1.8632706887706365,0.026337114223548876,10
200,0.1,h2+3+4,False,1.9703582378028905,0.04032334383829201,7
200,0.1,h2+3+4,True,1.9317638700817614,0.04793880733191392,10
200,0.3,h2,False,3.0233268238849274,0.21289081037386348,10
200,0.3,h2,True,2.840429504865474,0.17578821467832823,10
200,0.3,h3,False,2.969066240432462,0.22643437011550102,9
200,0.3,h3,True,2.856554172089726,0.2387617266318757,10
200,0.3,h4,True,2.8962301791225222,0.2452806672128155,2
200,0.3,h2+3,False,3.0423655449660574,0.24266198414798887,10
200,0.3,h2+3,True,2.883561267080041,0.1805100003374428,10
200,0.3,h2+3+4,True,2.8848200010237504,0.2291442385964397,2
200,0.5,h2,False,3.0956112331547274,0.25492012187789254,9
200,0.5,h2,True,2.782655563768331,0.2192497388903134,10
200,0.5,h3,False,2.864764570896898,0.19667343245880115,9
200,0.5,h3,True,2.8814867262100643,0.22127508467632975,10
200,0.5,h4,True,2.89042192693785,0.2534947762260627,2
200,0.5,h2+3,False,3.0922166293948115,0.42957892779136,10
200,0.5,h2+3,True,2.8566285182006395,0.22668752966216177,10
200,0.5,h2+3+4,True,2.8848200010237504,0.2291442385964397,2
300,0.0,h2,False,1.9424485429922858,0.03701049720659621,10
300,0.0,h2,True,1.9512589260186366,0.04510417590677465,10
300,0.0,h3,False,1.5528881561118866,0.004442547350118092,10
300,0.0,h3,True,1.5517174092398656,0.008715044841037889,10
300,0.0,h4,False,1.5509165298089422,0.013728769379751529,10
