graph_id,vertices,remove_ratio_target,hop_key,use_reduction,rep,apsp_sum_dnc,elapsed_sec_dnc,qubo_vars_total_dnc,n_subgraphs_dnc,strongly_connected_dnc,ok_dnc,apsp_sum_whole,elapsed_sec_whole,qubo_vars_total_whole,n_subgraphs_whole,strongly_connected_whole,ok_whole,both_sc,diff_apsp,ratio_time
v300_s9_p10,300,0.1,h3,True,0,1.341979917239556,67.44755883299513,362.0,152.0,True,True,1.36492291673375,18.880918584007304,792,1,True,True,True,-0.022942999494194094,3.5722604561266
v300_s9_p10,300,0.1,h4,False,0,1.3592231365805953,168.61520333299995,222.0,275.0,True,True,,54.00153662500088,9944,1,False,True,False,,3.1224149139292607
v300_s9_p10,300,0.1,h4,True,0,1.3499055757814338,165.75618224999926,228.0,266.0,True,True,,54.10583004099317,9941,1,False,True,False,,3.063554927896207
v300_s9_p10,300,0.1,h2+3,False,0,1.3352154288479956,72.21578033299011,335.0,166.0,True,True,1.3597181129285352,19.049320749996696,794,1,True,True,True,-0.024502684080539572,3.790989782824809
v300_s9_p10,300,0.1,h2+3,True,0,1.334849683791589,68.41660904198943,362.0,152.0,True,True,1.3583254555735358,19.132244542008266,792,1,True,True,True,-0.023475771781946708,3.5759844534585854
v300_s9_p10,300,0.1,h2+3+4,False,0,1.3644212749652311,177.8215584589925,235.0,275.0,True,True,,59.19293379201554,9944,1,False,True,False,,3.0041011159169586
v300_s9_p10,300,0.1,h2+3+4,True,0,1.3435843020470812,172.36429687499185,240.0,266.0,True,True,,58.99639487499371,9941,1,False,True,False,,2.9216072819400427
v300_s9_p30,300,0.3,h2,False,0,1.4436959276321082,27.13963745899673,545.0,5.0,True,True,1.471812920202338,13.879658499994548,617,1,True,True,True,-0.028116992570229815,1.9553534014548983
v300_s9_p30,300,0.3,h2,True,0,1.4495648375528793,22.353546832993743,452.0,17.0,True,True,1.4800620449163417,11.28656266699545,580,1,True,True,True,-0.030497207363462397,1.980545139607539
v300_s9_p30,300,0.3,h3,False,0,1.4481768768204342,25.36496045900276,326.0,62.0,True,True,1.4811037840208003,14.997589166974649,617,1,True,True,True,-0.03292690720036617,1.6912691884411342
v300_s9_p30,300,0.3,h3,True,0,1.45153351247385,22.23113737499807,300.0,61.0,True,True,1.4900213797720259,12.29842966698925,580,1,True,True,True,-0.03848786729817588,1.8076403229486797
v300_s9_p30,300,0.3,h4,False,0,1.44388823374662,40.77400329201191,323.0,128.0,True,True,,20.29339799997979,5177,1,False,True,False,,2.009225034272354
v300_s9_p30,300,0.3,h4,True,0,1.4460653535424288,42.06894020900654,254.0,143.0,True,True,,19.142897415993502,5111,1,False,True,False,,2.197626581536126
v300_s9_p30,300,0.3,h2+3,False,0,1.4447146177553236,26.388539499996114,326.0,62.0,True,True,1.48539300112109,16.233667166001396,617,1,True,True,True,-0.04067838336576646,1.6255439532025358
v300_s9_p30,300,0.3,h2+3,True,0,1.455557394048737,23.334245500009274,300.0,61.0,True,True,1.4731035321359294,13.374159125000006,580,1,True,True,True,-0.01754613808719241,1.7447261754491248
v300_s9_p30,300,0.3,h2+3+4,False,0,1.4654233998378348,40.92511650000233,331.0,126.0,True,True,,20.555503999989014,5177,1,False,True,False,,1.9909566070491
v300_s9_p30,300,0.3,h2+3+4,True,0,1.4423128044069375,45.46645212499425,264.0,143.0,True,True,,19.78202316700481,5111,1,False,True,False,,2.2983722009197463
v300_s9_p50,300,0.5,h2,False,0,1.8794251503315038,6.004420375000336,441.0,1.0,True,True,1.8794251503315038,5.406134582997765,441,1,True,True,True,0.0,1.1106679426524402
v300_s9_p50,300,0.5,h2,True,0,1.910681913907231,2.916754125006264,305.0,1.0,True,True,1.910681913907231,2.574029208975844,305,1,True,True,True,0.0,1.133147252111713
v300_s9_p50,300,0.5,h3,False,0,1.766307440205344,13.916160207998473,272.0,11.0,True,True,1.7823590139065815,8.374052750004921,441,1,True,True,True,-0.016051573701237443,1.6618190287839176
v300_s9_p50,300,0.5,h3,True,0,1.9305596255706703,7.740648915991187,216.0,5.0,True,True,1.8955316717772603,3.6923203750047833,305,1,True,True,True,0.03502795379340995,2.0964185470988985
v300_s9_p50,300,0.5,h4,False,0,1.821768917167173,12.083397082999,265.0,37.0,True,True,,4.166628542006947,2104,1,False,True,False,,2.900041835065712
v300_s9_p50,300,0.5,h4,True,0,1.8392785717402138,7.874314041007892,167.0,38.0,True,True,,3.6277167919906788,1820,1,False,True,False,,2.170597787124096
v300_s9_p50,300,0.5,h2+3,False,0,1.7717620092391728,14.883787667000433,272.0,11.0,True,True,1.77162402486098,8.51862941600848,441,1,True,True,True,0.0001379843781927903,1.7472045020564395
v300_s9_p50,300,0.5,h2+3,True,0,1.8718819104216742,8.364611249999143,216.0,5.0,True,True,1.8462250589803468,3.682485750003252,305,1,True,True,True,0.025656851441327344,2.271457873256334
v300_s9_p50,300,0.5,h2+3+4,False,0,1.8102201690138333,14.255137540996657,265.0,37.0,True,True,,4.808882084005745,2104,1,False,True,False,,2.9643350142456155
v300_s9_p50,300,0.5,h2+3+4,True,0,1.8661613289303327,9.222710874993936,171.0,38.0,True,True,,3.939218040992273,1820,1,False,True,False,,2.341254223305388
v400_s0_p0,400,0.0,h2,False,0,1.2923932910765095,144.9068307920097,943.0,48.0,True,True,1.2905446817702286,32.69309537499794,1179,1,True,True,True,0.001848609306280835,4.432337444034966
v400_s0_p0,400,0.0,h2,True,0,1.2923932910765095,143.2093917500024,943.0,48.0,True,True,1.2905446817702286,33.23064770799829,1179,1,True,True,True,0.001848609306280835,4.309557641139006
v400_s0_p0,400,0.0,h3,False,0,1.2886577807465285,235.88055800000438,437.0,317.0,True,True,1.3269267907326585,38.897561749996385,1179,1,True,True,True,-0.03826900998613003,6.0641476583047345
v400_s0_p0,400,0.0,h3,True,0,1.2886577807465285,236.8815937499894,437.0,317.0,True,True,1.3269267907326585,39.14275670799543,1179,1,True,True,True,-0.03826900998613003,6.051735076226841
v400_s0_p0,400,0.0,h4,False,0,1.3301799554876115,563.7280101250071,270.0,457.0,True,True,,126.57724945800146,17583,1,False,True,False,,4.453628219438068
v400_s0_p0,400,0.0,h4,True,0,1.3301799554876115,569.8091408329929,270.0,457.0,True,True,,135.92441262499779,17583,1,False,True,False,,4.192103021294937
v400_s0_p0,400,0.0,h2+3,False,0,1.2985104675333707,236.83637770899804,437.0,317.0,True,True,1.3199442449611065,39.12800995801808,1179,1,True,True,True,-0.02143377742773578,6.05286029018876
v400_s0_p0,400,0.0,h2+3,True,0,1.2985104675333707,240.33283512499474,437.0,317.0,True,True,1.3199442449611065,40.07093704098952,1179,1,True,True,True,-0.02143377742773578,5.997684428471252
v400_s0_p0,400,0.0,h2+3+4,False,0,1.3342073766879616,570.0151074589958,270.0,457.0,True,True,,149.60405341698788,17583,1,False,True,False,,3.810158177133115
v400_s0_p0,400,0.0,h2+3+4,True,0,1.3342073766879616,583.5320392920112,270.0,457.0,True,True,,152.27830420900136,17583,1,False,True,False,,3.832010359736577
v400_s0_p10,400,0.1,h2,False,0,1.3026948353011583,103.49193395899783,880.0,28.0,True,True,1.312191052838513,30.31594779100851,1061,1,True,True,True,-0.009496217537354745,3.41377860499195
