vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.3,h2,True,4,1.4655156682164745,0.00739342516714514,1.0,10
200,0.3,h2,True,5,1.4608678750966964,0.01212528093176086,1.0,10
200,0.3,h2+3,False,1,1.4596859669852802,0.02109513261148391,1.0,10
200,0.3,h2+3,False,2,1.4502780606607313,0.017585725997709363,1.0,10
200,0.3,h2+3,False,3,1.44623732893294,0.019439875414552412,1.0,10
200,0.3,h2+3,False,4,1.444976242357593,0.017341004996952677,1.0,10
200,0.3,h2+3,False,5,1.442691030117293,0.01650773536208293,1.0,10
200,0.3,h2+3,True,1,1.4604191032794662,0.01624878951512607,1.0,10
200,0.3,h2+3,True,2,1.4528656766600216,0.014627513753238007,1.0,10
200,0.3,h2+3,True,3,1.4512063420108623,0.014795400205631757,1.0,10
200,0.3,h2+3,True,4,1.4512063420108623,0.014795400205631757,1.0,10
200,0.3,h2+3,True,5,1.4507362854970243,0.015094405420064764,1.0,10
200,0.3,h2+3+4,False,1,1.4616747638458873,0.021135168492926355,1.0,10
200,0.3,h2+3+4,False,2,1.45492147302727,0.018876448701604424,1.0,10
200,0.3,h2+3+4,False,3,1.4486444260234643,0.014213537988645908,1.0,10
200,0.3,h2+3+4,False,4,1.4460735179114763,0.008642771049851922,1.0,10
200,0.3,h2+3+4,False,5,1.445802913069639,0.008722828848120668,1.0,10
200,0.3,h2+3+4,True,1,1.4663203027569973,0.016085009929440553,1.0,10
200,0.3,h2+3+4,True,2,1.4579904041938077,0.014592465474012299,1.0,10
200,0.3,h2+3+4,True,3,1.4550780338659233,0.014629293937202359,1.0,10
200,0.3,h2+3+4,True,4,1.453004581418035,0.013717253511926009,1.0,10
200,0.3,h2+3+4,True,5,1.453004581418035,0.013717253511926009,1.0,10
200,0.3,h3,False,1,1.460588727757449,0.013439527131329317,1.0,10
200,0.3,h3,False,2,1.4536572021432004,0.01524940213633664,1.0,10
200,0.3,h3,False,3,1.451087895117174,0.016967711837037786,1.0,10
200,0.3,h3,False,4,1.4480679602014424,0.0135623203982859,1.0,10
200,0.3,h3,False,5,1.4472202127158156,0.013266280904066022,1.0,10
200,0.3,h3,True,1,1.464057043375387,0.01588156362664396,1.0,10
200,0.3,h3,True,2,1.4555269582246364,0.01585142585664724,1.0,10
200,0.3,h3,True,3,1.4536283686511713,0.016391937392906692,1.0,10
200,0.3,h3,True,4,1.4536283686511713,0.016391937392906692,1.0,10
200,0.3,h3,True,5,1.4508007114884018,0.01792854521996513,1.0,10
200,0.3,h4,False,1,1.46053585251294,0.014807396177061019,1.0,10
200,0.3,h4,False,2,1.457321779121226,0.015660265241082674,1.0,10
200,0.3,h4,False,3,1.449910112214712,0.013260097877721274,1.0,10
200,0.3,h4,False,4,1.448747804303474,0.011028219805587153,1.0,10
200,0.3,h4,False,5,1.4484641742121807,0.010946483169269484,1.0,10
200,0.3,h4,True,1,1.466003516123754,0.02097926347572103,1.0,10
200,0.3,h4,True,2,1.457902640171123,0.015101031667260508,1.0,10
200,0.3,h4,True,3,1.4549461955618532,0.015252194426843635,1.0,10
200,0.3,h4,True,4,1.452599507681055,0.016566206705144436,1.0,10
200,0.3,h4,True,5,1.4524806935526935,0.016261071907793866,1.0,10
200,0.5,h2,False,1,1.8832608364385248,0.11851537919892614,1.0,10
200,0.5,h2,False,2,1.8569351828690466,0.07985248918987234,1.0,10
200,0.5,h2,False,3,1.8281253456443607,0.060490289722233484,1.0,10
200,0.5,h2,False,4,1.8263883893451542,0.06157600875976761,1.0,10
200,0.5,h2,False,5,1.8214861151009856,0.06180972073226378,1.0,10
200,0.5,h2,True,1,1.9183265811788046,0.10373097364025868,1.0,10
200,0.5,h2,True,2,1.8748437625811214,0.06937134330682711,1.0,10
200,0.5,h2,True,3,1.8473980969583716,0.05864674388314192,1.0,10
200,0.5,h2,True,4,1.8429100519283037,0.05332370938125272,1.0,10
200,0.5,h2,True,5,1.8357808149744053,0.05119368575727336,1.0,10
200,0.5,h2+3,False,1,1.7610229771404604,0.04635379231084229,1.0,10
