vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
400,0.3,h2,True,2.1785531079932605,0.17227630968828894,8
400,0.3,h3,False,1.8855405021389084,0.17287543625890503,10
400,0.3,h3,True,1.8067486154219832,0.04370852107569846,10
400,0.3,h4,False,1.8481908769423887,,1
400,0.3,h4,True,1.8009336843372665,0.05353164364512699,9
400,0.3,h2+3,False,1.858396984631768,0.07722619644254779,9
400,0.3,h2+3,True,1.820835598712825,0.05035203088251692,10
400,0.3,h2+3+4,False,1.914175681013855,0.08783641235147104,3
400,0.3,h2+3+4,True,1.8141343398203926,0.04559925903971345,9
400,0.5,h2,True,2.78091810838365,0.24662860322819455,9
400,0.5,h3,False,2.79299622005698,,1
400,0.5,h3,True,2.653863961805492,0.24146560281336069,10
400,0.5,h4,True,2.630165245296486,0.17719067599022084,7
400,0.5,h2+3,False,3.169251248965482,,1
400,0.5,h2+3,True,2.646140484213505,0.1956105184630531,9
400,0.5,h2+3+4,True,2.672301266340443,0.19168909172574508,7
500,0.0,h2,False,1.1826931457655347,0.0028987683140061474,10
500,0.0,h2,True,1.1808275194665723,0.0036707355448247314,10
500,0.0,h3,False,1.2552701022696957,0.010203977720117857,10
500,0.0,h3,True,1.2481408683678499,0.00638143576343729,10
500,0.0,h4,False,1.3188317772201714,0.00979498069348571,10
500,0.0,h4,True,1.3083505807204794,0.009180129925316501,10
500,0.0,h2+3,False,1.2561295818940992,0.005164052419270353,10
500,0.0,h2+3,True,1.246713163179764,0.007993861842882893,10
500,0.0,h2+3+4,False,1.3239524220572636,0.010377760125984022,10
500,0.0,h2+3+4,True,1.309714745299955,0.009466245765927474,10
500,0.1,h2,False,1.3077835011657364,0.015634041246557824,10
500,0.1,h2,True,1.3055690330266416,0.011972240482979016,10
500,0.1,h3,False,1.3124603177355558,0.006867299961227161,10
500,0.1,h3,True,1.31600185500572,0.009907240464125675,10
500,0.1,h4,False,1.3362257146305252,0.010930767994985489,8
500,0.1,h4,True,1.3398397439440988,0.009424178251086698,9
500,0.1,h2+3,False,1.3169912475457504,0.00678692691215341,10
500,0.1,h2+3,True,1.3169083754755957,0.01030682840230776,10
500,0.1,h2+3+4,False,1.335375831146485,0.008507945541812119,8
500,0.1,h2+3+4,True,1.3388608687969281,0.008927358944550516,9
500,0.3,h2,False,2.005696111143364,0.08686037710395321,2
500,0.3,h2,True,2.022665997337969,0.1167136843652516,8
500,0.3,h3,False,1.776817614784538,0.07686267889401142,10
500,0.3,h3,True,1.7729031396981152,0.07465917197326863,10
500,0.3,h4,False,1.764308148352927,0.12307075095101636,4
500,0.3,h4,True,1.742647174747825,0.07722242980178838,10
500,0.3,h2+3,False,1.78529733329494,0.07692784555131928,10
500,0.3,h2+3,True,1.7805191611973772,0.06461312283324128,10
500,0.3,h2+3+4,False,1.7212105815953476,0.04529640287174192,4
500,0.3,h2+3+4,True,1.7368607198510624,0.07343306262852743,10
500,0.5,h2,True,2.847750778789535,0.3973568785235714,8
500,0.5,h3,True,2.5873752317768264,0.1667891334462749,10
500,0.5,h4,True,2.7258604619164126,0.1764879946718023,7
500,0.5,h2+3,True,2.618192426608073,0.21186914688306815,10
500,0.5,h2+3+4,True,2.7518708772005707,0.13544435820767567,7
