vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.0,h2+3,False,1,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,False,2,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,False,3,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,False,4,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,False,5,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,True,1,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,True,2,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,True,3,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,True,4,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3,True,5,1.3212058062679852,0.0017655288351677285,1.0,2
200,0.0,h2+3+4,False,1,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,False,2,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,False,3,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,False,4,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,False,5,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,True,1,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,True,2,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,True,3,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,True,4,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h2+3+4,True,5,1.3336586961684662,0.007547058166772314,1.0,2
200,0.0,h3,False,1,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h3,False,2,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h3,False,3,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h3,False,4,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h3,False,5,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h3,True,1,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h3,True,2,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h3,True,3,1.3176501718549263,0.006702155241811044,1.0,2
