vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
300,0.1,h3,False,1,1.3648046721577534,0.010162235477683019,1.0,10
300,0.1,h3,False,2,1.3648046721577534,0.010162235477683019,1.0,10
300,0.1,h3,False,3,1.3648046721577534,0.010162235477683019,1.0,10
300,0.1,h3,False,4,1.3648046721577534,0.010162235477683019,1.0,10
300,0.1,h3,False,5,1.3648046721577534,0.010162235477683019,1.0,10
300,0.1,h3,True,1,1.3695628021053665,0.00916985688196414,1.0,10
300,0.1,h3,True,2,1.3695628021053665,0.00916985688196414,1.0,10
300,0.1,h3,True,3,1.3695628021053665,0.00916985688196414,1.0,10
300,0.1,h3,True,4,1.3695628021053665,0.00916985688196414,1.0,10
300,0.1,h3,True,5,1.3695628021053665,0.00916985688196414,1.0,10
300,0.1,h4,False,1,,,0.0,10
300,0.1,h4,False,2,,,0.0,10
300,0.1,h4,False,3,,,0.0,10
300,0.1,h4,False,4,,,0.0,10
300,0.1,h4,False,5,,,0.0,10
300,0.1,h4,True,1,,,0.0,10
300,0.1,h4,True,2,,,0.0,10
300,0.1,h4,True,3,,,0.0,10
300,0.1,h4,True,4,,,0.0,10
300,0.1,h4,True,5,,,0.0,10
300,0.3,h2,False,1,1.461598149816719,0.020337309395399576,1.0,10
300,0.3,h2,False,2,1.461598149816719,0.020337309395399576,1.0,10
300,0.3,h2,False,3,1.461598149816719,0.020337309395399576,1.0,10
300,0.3,h2,False,4,1.461598149816719,0.020337309395399576,1.0,10
300,0.3,h2,False,5,1.461598149816719,0.020337309395399576,1.0,10
300,0.3,h2,True,1,1.471025177667778,0.01837979241768782,1.0,10
300,0.3,h2,True,2,1.471025177667778,0.01837979241768782,1.0,10
300,0.3,h2,True,3,1.471025177667778,0.01837979241768782,1.0,10
300,0.3,h2,True,4,1.471025177667778,0.01837979241768782,1.0,10
300,0.3,h2,True,5,1.471025177667778,0.01837979241768782,1.0,10
300,0.3,h2+3,False,1,1.463843668364573,0.025450628360579725,1.0,10
300,0.3,h2+3,False,2,1.463843668364573,0.025450628360579725,1.0,10
300,0.3,h2+3,False,3,1.463843668364573,0.025450628360579725,1.0,10
300,0.3,h2+3,False,4,1.463843668364573,0.025450628360579725,1.0,10
300,0.3,h2+3,False,5,1.463843668364573,0.025450628360579725,1.0,10
300,0.3,h2+3,True,1,1.4820316932506996,0.0290090759199291,1.0,10
300,0.3,h2+3,True,2,1.4820316932506996,0.0290090759199291,1.0,10
300,0.3,h2+3,True,3,1.4820316932506996,0.0290090759199291,1.0,10
300,0.3,h2+3,True,4,1.4820316932506996,0.0290090759199291,1.0,10
300,0.3,h2+3,True,5,1.4820316932506996,0.0290090759199291,1.0,10
300,0.3,h2+3+4,False,1,,,0.0,10
300,0.3,h2+3+4,False,2,,,0.0,10
300,0.3,h2+3+4,False,3,,,0.0,10
300,0.3,h2+3+4,False,4,,,0.0,10
300,0.3,h2+3+4,False,5,,,0.0,10
300,0.3,h2+3+4,True,1,,,0.0,10
300,0.3,h2+3+4,True,2,,,0.0,10
300,0.3,h2+3+4,True,3,,,0.0,10
300,0.3,h2+3+4,True,4,,,0.0,10
300,0.3,h2+3+4,True,5,,,0.0,10
300,0.3,h3,False,1,1.4684887278059935,0.020755664783914003,1.0,10
300,0.3,h3,False,2,1.4684887278059935,0.020755664783914003,1.0,10
300,0.3,h3,False,3,1.4684887278059935,0.020755664783914003,1.0,10
300,0.3,h3,False,4,1.4684887278059935,0.020755664783914003,1.0,10
300,0.3,h3,False,5,1.4684887278059935,0.020755664783914003,1.0,10
300,0.3,h3,True,1,1.486100724970075,0.018676839012584344,1.0,10
300,0.3,h3,True,2,1.486100724970075,0.018676839012584344,1.0,10
300,0.3,h3,True,3,1.486100724970075,0.018676839012584344,1.0,10
300,0.3,h3,True,4,1.486100724970075,0.018676839012584344,1.0,10
300,0.3,h3,True,5,1.486100724970075,0.018676839012584344,1.0,10
300,0.3,h4,False,1,,,0.0,10
300,0.3,h4,False,2,,,0.0,10
300,0.3,h4,False,3,,,0.0,10
300,0.3,h4,False,4,,,0.0,10
