vertices,remove_ratio_target,hop_key,use_reduction,n_runs,n_ok,n_timeout,n_error,n_sc,time_mean,time_std,n_subgraphs_mean,qubo_vars_mean,n_edges_mean,n_edges_solved_mean,sc_rate,apsp_mean,apsp_std,apsp_min,apsp_max
300,0.1,h3,False,10,10,0,0,10,19.594968758302276,0.4391618561415694,1.0,794.6,794.6,794.6,1.0,1.3648046721577534,0.010162235477683019,1.3532861273803565,1.3834232024012152
300,0.1,h3,True,10,10,0,0,10,19.453454833602883,0.3765638307029014,1.0,790.6,794.6,790.6,1.0,1.3695628021053665,0.00916985688196414,1.3544010854125097,1.3825735578676608
300,0.1,h4,False,10,10,0,0,0,55.92654079989588,1.8157408999468785,1.0,9957.8,794.6,794.6,0.0,,,,
300,0.1,h4,True,10,10,0,0,0,55.454841295897495,1.6526922847443697,1.0,9957.6,794.6,790.6,0.0,,,,
300,0.1,h2+3,False,10,10,0,0,10,19.860199008104974,0.4436236403607922,1.0,794.6,794.6,794.6,1.0,1.361088940670103,0.009638108204750962,1.3476246416778035,1.3778570873568399
300,0.1,h2+3,True,10,10,0,0,10,19.634392579400448,0.44928305641149147,1.0,790.6,794.6,790.6,1.0,1.3631209784917024,0.009397994008651293,1.347906386812473,1.3785648273747746
300,0.1,h2+3+4,False,10,10,0,0,0,61.667556208494354,2.2173808938939117,1.0,9957.8,794.6,794.6,0.0,,,,
300,0.1,h2+3+4,True,10,10,0,0,0,61.53416797099926,2.289601330630822,1.0,9957.6,794.6,790.6,0.0,,,,
300,0.3,h2,False,10,10,0,0,10,13.732948016902082,1.0726687958155259,1.0,617.9,617.9,617.9,1.0,1.461598149816719,0.020337309395399576,1.4275876468481477,1.484459097727258
300,0.3,h2,True,10,10,0,0,10,11.138221987494035,0.4335463861380592,1.0,578.4,617.9,578.4,1.0,1.471025177667778,0.01837979241768782,1.4417989472238715,1.4979175112943799
300,0.3,h3,False,10,10,0,0,10,15.537577503995271,0.4974408831069187,1.0,617.9,617.9,617.9,1.0,1.4684887278059935,0.020755664783914003,1.4360238255272084,1.5034783366019682
300,0.3,h3,True,10,10,0,0,10,12.481567012501182,0.40177632200728314,1.0,578.4,617.9,578.4,1.0,1.486100724970075,0.018676839012584344,1.4566014363165192,1.5145678998629233
300,0.3,h4,False,10,10,0,0,0,20.551076675098738,0.9143675981827815,1.0,5198.2,617.9,617.9,0.0,,,,
300,0.3,h4,True,10,10,0,0,0,19.45094244989741,0.8917158403522024,1.0,5142.9,617.9,578.4,0.0,,,,
300,0.3,h2+3,False,10,10,0,0,10,16.545472675104975,0.3401207209495904,1.0,617.9,617.9,617.9,1.0,1.463843668364573,0.025450628360579725,1.4301170356598887,1.501991623636977
300,0.3,h2+3,True,10,10,0,0,10,13.53009845399356,0.3509535138674361,1.0,578.4,617.9,578.4,1.0,1.4820316932506996,0.0290090759199291,1.4348481685086782,1.5191110177137372
300,0.3,h2+3+4,False,10,10,0,0,0,21.160958966697216,1.04523495027945,1.0,5198.2,617.9,617.9,0.0,,,,
300,0.3,h2+3+4,True,10,10,0,0,0,20.585373750099098,1.2495392435369816,1.0,5142.9,617.9,578.4,0.0,,,,
