run_id,graph_id,vertices,graph_seed,remove_ratio_target,remove_ratio_actual,n_vertices,n_edges,hop_key,hops,use_reduction,use_dnc,rep,run_seed,status,error_type,error_message,elapsed_sec,timeout_sec,started_at,hostname,python_version,git_sha,sampler,num_reads,contraction_sec,n_edges_contracted,n_super_edges,n_cycle_chains,n_subgraphs,partition_target_k,qubo_vars_total,qubo_vars_max,qubo_couplings_total,n_edges_solved,peak_rss_mb,apsp_sum,strong_connect_rate,flow_score,sample_score,strongly_connected,ok
v300_s8_p0__h2__red__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h2,2,True,False,0,144270750,ok,,,17.840395707986318,,2026-08-27T11:40:31+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0012262079981155694,885,0,0,1,,885,885,4641,885,754.28125,1.2904142853921265,1.0,148.0,-2578.0,True,True
v300_s8_p0__h3__nored__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h3,3,False,False,0,144270750,ok,,,21.660215999989305,,2026-08-27T11:40:35+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00197295899852179,885,0,0,1,,885,885,15293,885,772.53125,1.3330155018086485,1.0,148.0,-8070.0,True,True
v300_s8_p0__h3__red__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h3,3,True,False,0,144270750,ok,,,21.585611083020922,,2026-08-27T11:40:34+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0019718749972525984,885,0,0,1,,885,885,15293,885,782.28125,1.3330155018086485,1.0,148.0,-8070.0,True,True
v300_s8_p0__h4__nored__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h4,4,False,False,0,144270750,ok,,,80.35172112501459,,2026-08-27T11:40:38+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.009667042002547532,885,0,0,1,,13150,13150,309396,885,508.828125,,0.0,2944.0,470168.0,False,True
v300_s8_p0__h4__red__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h4,4,True,False,0,144270750,ok,,,81.08999212502385,,2026-08-27T11:40:35+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0018466250039637089,885,0,0,1,,13150,13150,309396,885,509.578125,,0.0,2944.0,470168.0,False,True
v300_s8_p0__h2+3__nored__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h2+3,2+3,False,False,0,144270750,ok,,,22.270187290996546,,2026-08-27T11:40:45+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0019268330070190132,885,0,0,1,,885,885,15293,885,777.375,1.3206920414525938,1.0,148.0,-10772.0,True,True
v300_s8_p0__h2+3__red__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h2+3,2+3,True,False,0,144270750,ok,,,22.040393666015007,,2026-08-27T11:40:45+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0017883330001495779,885,0,0,1,,885,885,15293,885,783.265625,1.3206920414525938,1.0,148.0,-10772.0,True,True
v300_s8_p0__h2+3+4__nored__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h2+3+4,2+3+4,False,False,0,144270750,ok,,,89.8089149580046,,2026-08-27T11:40:51+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001845916995080188,885,0,0,1,,13150,13150,309648,885,515.53125,,0.0,2580.0,77592.0,False,True
v300_s8_p0__h2+3+4__red__whole__r0,v300_s8_p0,300,8,0.0,0.0,300,885,h2+3+4,2+3+4,True,False,0,144270750,ok,,,90.67995162500301,,2026-08-27T11:40:46+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0022766249894630164,885,0,0,1,,13150,13150,309648,885,519.5625,,0.0,2580.0,77592.0,False,True
v300_s8_p10__h2__nored__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h2,2,False,False,0,1561933207,ok,,,16.780538375023752,,2026-08-27T11:40:52+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009199999913107604,792,5,0,1,,797,797,3778,797,746.96875,1.333065208945269,1.0,154.0,-2095.0,True,True
v300_s8_p10__h2__red__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h2,2,True,False,0,1561933207,ok,,,16.709016082983,,2026-08-27T11:40:51+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009346249862574041,792,5,0,1,,792,792,3769,792,738.921875,1.3337297826967855,1.0,154.0,,True,True
v300_s8_p10__h3__nored__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h3,3,False,False,0,1561933207,ok,,,18.97920754199731,,2026-08-27T11:41:02+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009320000244770199,792,5,0,1,,797,797,12048,797,759.359375,1.3834232024012152,1.0,154.0,-6070.0,True,True
v300_s8_p10__h3__red__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h3,3,True,False,0,1561933207,ok,,,18.864311292010825,,2026-08-27T11:41:01+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009562080085743219,792,5,0,1,,792,792,12028,792,751.96875,1.3801744069132933,1.0,154.0,,True,True
v300_s8_p10__h4__nored__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h4,4,False,False,0,1561933207,ok,,,56.16383504102123,,2026-08-27T11:41:10+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009441669972147793,792,5,0,1,,10005,10005,214545,797,432.140625,,0.0,2214.0,204038.0,False,True
v300_s8_p10__h4__red__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h4,4,True,False,0,1561933207,ok,,,54.709375624981476,,2026-08-27T11:41:09+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0010841669864021242,792,5,0,1,,10005,10005,214615,792,425.5625,,0.0,2206.0,,False,True
v300_s8_p10__h2+3__nored__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h2+3,2+3,False,False,0,1561933207,ok,,,19.463546416023746,,2026-08-27T11:41:12+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009553330019116402,792,5,0,1,,797,797,12048,797,760.609375,1.3778570873568399,1.0,154.0,-8302.0,True,True
v300_s8_p10__h2+3__red__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h2+3,2+3,True,False,0,1561933207,ok,,,18.85340137500316,,2026-08-27T11:41:11+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009632500004954636,792,5,0,1,,792,792,12028,792,752.1875,1.361569007481768,1.0,154.0,,True,True
v300_s8_p10__h2+3+4__nored__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h2+3+4,2+3+4,False,False,0,1561933207,ok,,,60.65854066697648,,2026-08-27T11:41:13+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009336250077467412,792,5,0,1,,10005,10005,214766,797,435.8125,,0.0,2114.0,37009.0,False,True
v300_s8_p10__h2+3+4__red__whole__r0,v300_s8_p10,300,8,0.1,0.09943502824858758,300,797,h2+3+4,2+3+4,True,False,0,1561933207,ok,,,60.243732874980196,,2026-08-27T11:41:13+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009471249941270798,792,5,0,1,,10005,10005,214824,792,437.671875,,0.0,1962.0,,False,True
v300_s8_p30__h2__nored__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h2,2,False,False,0,1978272387,ok,,,14.179767541994806,,2026-08-27T11:41:25+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009745419956743717,580,39,0,1,,619,619,2235,619,743.34375,1.473584380007267,1.0,140.0,-1252.0,True,True
v300_s8_p30__h2__red__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h2,2,True,False,0,1978272387,ok,,,11.133224958000937,,2026-08-27T11:41:24+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009951249812729657,580,39,0,1,,580,580,2176,580,638.375,1.481741710723142,1.0,140.0,,True,True
v300_s8_p30__h3__nored__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h3,3,False,False,0,1978272387,ok,,,15.109233249997487,,2026-08-27T11:41:36+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0010204169957432896,580,39,0,1,,619,619,6516,619,749.375,1.5034783366019682,1.0,140.0,-2948.0,True,True
v300_s8_p30__h3__red__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h3,3,True,False,0,1978272387,ok,,,12.024734375008848,,2026-08-27T11:41:34+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009950000094249845,580,39,0,1,,580,580,6376,580,635.171875,1.5145678998629233,1.0,140.0,,True,True
v300_s8_p30__h4__nored__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h4,4,False,False,0,1978272387,ok,,,19.78971549999551,,2026-08-27T11:41:40+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001011332991765812,580,39,0,1,,5215,5215,84142,619,248.234375,,0.0,1456.0,29369.0,False,True
v300_s8_p30__h4__red__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h4,4,True,False,0,1978272387,ok,,,18.692434416007018,,2026-08-27T11:41:36+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001100291992770508,580,39,0,1,,5156,5156,85389,580,248.84375,,0.0,1268.0,,False,True
v300_s8_p30__h2+3__nored__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h2+3,2+3,False,False,0,1978272387,ok,,,16.212506416020915,,2026-08-27T11:41:54+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0010121249943040311,580,39,0,1,,619,619,6516,619,749.046875,1.501991623636977,1.0,140.0,-4334.0,True,True
v300_s8_p30__h2+3__red__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h2+3,2+3,True,False,0,1978272387,ok,,,13.063057332998142,,2026-08-27T11:41:49+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001054041989846155,580,39,0,1,,580,580,6376,580,644.796875,1.512862565373319,1.0,140.0,,True,True
v300_s8_p30__h2+3+4__nored__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h2+3+4,2+3+4,False,False,0,1978272387,ok,,,20.368446665990632,,2026-08-27T11:42:07+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009858330013230443,580,39,0,1,,5215,5215,84361,619,247.828125,,0.0,1332.0,6451.0,False,True
v300_s8_p30__h2+3+4__red__whole__r0,v300_s8_p30,300,8,0.3,0.30056497175141245,300,619,h2+3+4,2+3+4,True,False,0,1978272387,ok,,,20.051250874996185,,2026-08-27T11:42:04+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0005254160205367953,580,39,0,1,,5156,5156,85576,580,249.59375,,0.0,1272.0,,False,True
v300_s8_p50__h2__nored__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h2,2,False,False,0,920549858,ok,,,4.943259457999375,,2026-08-27T11:42:13+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0012047500058542937,311,100,0,1,,443,443,1039,443,165.8125,2.071728495152689,0.03,116.0,-596.0,True,True
v300_s8_p50__h2__red__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h2,2,True,False,0,920549858,ok,,,2.7267462909803726,,2026-08-27T11:42:13+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0012280830123927444,311,100,0,1,,311,311,866,311,199.578125,1.9169031149789448,1.0,116.0,,True,True
v300_s8_p50__h3__nored__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h3,3,False,False,0,920549858,ok,,,8.31293137499597,,2026-08-27T11:42:19+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0012856670073233545,311,100,0,1,,443,443,2653,443,440.234375,1.855850621066658,0.49,116.0,-1023.0,True,True
v300_s8_p50__h3__red__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h3,3,True,False,0,920549858,ok,,,3.93365708302008,,2026-08-27T11:42:17+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0012024999887216836,311,100,0,1,,311,311,2255,311,274.671875,1.8817919742505476,1.0,120.0,,True,True
v300_s8_p50__h4__nored__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h4,4,False,False,0,920549858,ok,,,3.908010541985277,,2026-08-27T11:42:27+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0011977079848293215,311,100,0,1,,2106,2106,20762,443,161.515625,,0.0,724.0,50.0,False,True
v300_s8_p50__h4__red__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h4,4,True,False,0,920549858,ok,,,3.302647625008831,,2026-08-27T11:42:22+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0011876249918714166,311,100,0,1,,1779,1779,20215,311,161.71875,,0.0,512.0,,False,True
v300_s8_p50__h2+3__nored__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h2+3,2+3,False,False,0,920549858,ok,,,7.794052792014554,,2026-08-27T11:42:34+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0012767500011250377,311,100,0,1,,443,443,2653,443,404.84375,1.8314436245249224,0.43,116.0,-1731.0,True,True
v300_s8_p50__h2+3__red__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h2+3,2+3,True,False,0,920549858,ok,,,3.763202709000325,,2026-08-27T11:42:29+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001206374989124015,311,100,0,1,,311,311,2255,311,275.484375,1.8649844981898982,1.0,120.0,,True,True
v300_s8_p50__h2+3+4__nored__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h2+3+4,2+3+4,False,False,0,920549858,ok,,,4.519521083013387,,2026-08-27T11:42:37+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0012164159852545708,311,100,0,1,,2106,2106,20943,443,162.5,,0.0,696.0,-1269.0,False,True
v300_s8_p50__h2+3+4__red__whole__r0,v300_s8_p50,300,8,0.5,0.4994350282485876,300,443,h2+3+4,2+3+4,True,False,0,920549858,ok,,,3.6570087920117658,,2026-08-27T11:42:34+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00120900000911206,311,100,0,1,,1779,1779,20324,311,162.765625,,0.0,504.0,,False,True
v300_s9_p0__h2__nored__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h2,2,False,False,0,684282521,ok,,,17.67867787499563,,2026-08-27T11:42:41+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0019345000036992133,882,0,0,1,,882,882,4584,882,747.484375,1.3001588635255246,1.0,160.0,-2533.0,True,True
v300_s9_p0__h2__red__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h2,2,True,False,0,684282521,ok,,,17.72545829199953,,2026-08-27T11:42:40+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0018813750066328794,882,0,0,1,,882,882,4584,882,753.796875,1.3001588635255246,1.0,160.0,-2533.0,True,True
v300_s9_p0__h3__nored__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h3,3,False,False,0,684282521,ok,,,21.50907566701062,,2026-08-27T11:42:43+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0020854169852100313,882,0,0,1,,882,882,15001,882,772.25,1.3328927242703685,1.0,160.0,-7916.0,True,True
v300_s9_p0__h3__red__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h3,3,True,False,0,684282521,ok,,,21.67557650001254,,2026-08-27T11:42:42+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0018755419878289104,882,0,0,1,,882,882,15001,882,778.34375,1.3328927242703685,1.0,160.0,-7916.0,True,True
v300_s9_p0__h4__nored__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h4,4,False,False,0,684282521,ok,,,77.17300937499385,,2026-08-27T11:42:45+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001879999996162951,882,0,0,1,,13146,13146,302038,882,501.265625,,0.0,2744.0,415986.0,False,True
v300_s9_p0__h4__red__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h4,4,True,False,0,684282521,ok,,,79.61477879201993,,2026-08-27T11:42:44+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001924125012010336,882,0,0,1,,13146,13146,302038,882,515.734375,,0.0,2744.0,415986.0,False,True
v300_s9_p0__h2+3__nored__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h2+3,2+3,False,False,0,684282521,ok,,,21.997368499985896,,2026-08-27T11:42:54+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0018804160063154995,882,0,0,1,,882,882,15001,882,779.8125,1.3280914615234636,1.0,160.0,-10586.0,True,True
v300_s9_p0__h2+3__red__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h2+3,2+3,True,False,0,684282521,ok,,,22.164837040996645,,2026-08-27T11:42:53+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0019861659966409206,882,0,0,1,,882,882,15001,882,780.140625,1.3280914615234636,1.0,160.0,-10586.0,True,True
v300_s9_p0__h2+3+4__nored__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h2+3+4,2+3+4,False,False,0,684282521,ok,,,88.36862370799645,,2026-08-27T11:42:56+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002081874990835786,882,0,0,1,,13146,13146,302222,882,513.546875,,0.0,2716.0,49928.0,False,True
v300_s9_p0__h2+3+4__red__whole__r0,v300_s9_p0,300,9,0.0,0.0,300,882,h2+3+4,2+3+4,True,False,0,684282521,ok,,,88.7516138330102,,2026-08-27T11:42:54+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0017922919942066073,882,0,0,1,,13146,13146,302222,882,512.765625,,0.0,2716.0,49928.0,False,True
v300_s9_p10__h2__nored__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h2,2,False,False,0,1999148093,ok,,,16.891833582980325,,2026-08-27T11:43:00+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009218750055879354,792,2,0,1,,794,794,3705,794,747.15625,1.3416680250564395,1.0,150.0,-2062.0,True,True
v300_s9_p10__h2__red__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h2,2,True,False,0,1999148093,ok,,,17.045525749999797,,2026-08-27T11:43:00+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00046166699030436575,792,2,0,1,,792,792,3701,792,747.265625,1.3326385105972167,1.0,150.0,,True,True
v300_s9_p10__h3__nored__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h3,3,False,False,0,1999148093,ok,,,18.75198800000362,,2026-08-27T11:43:10+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009679580107331276,792,2,0,1,,794,794,11745,794,760.5625,1.359036045924572,1.0,150.0,-5934.0,True,True
v300_s9_p10__h3__red__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h3,3,True,False,0,1999148093,ok,,,18.880918584007304,,2026-08-27T11:43:08+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009297910146415234,792,2,0,1,,792,792,11735,792,759.390625,1.36492291673375,1.0,150.0,,True,True
v300_s9_p10__h4__nored__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h4,4,False,False,0,1999148093,ok,,,54.00153662500088,,2026-08-27T11:43:19+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009549169917590916,792,2,0,1,,9944,9944,207994,794,420.765625,,0.0,2394.0,201612.0,False,True
v300_s9_p10__h4__red__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h4,4,True,False,0,1999148093,ok,,,54.10583004099317,,2026-08-27T11:43:18+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.000933166011236608,792,2,0,1,,9941,9941,208006,792,413.125,,0.0,2246.0,,False,True
v300_s9_p10__h2+3__nored__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h2+3,2+3,False,False,0,1999148093,ok,,,19.049320749996696,,2026-08-27T11:43:20+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009272499883081764,792,2,0,1,,794,794,11745,794,760.515625,1.3597181129285352,1.0,150.0,-8117.0,True,True
v300_s9_p10__h2+3__red__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h2+3,2+3,True,False,0,1999148093,ok,,,19.132244542008266,,2026-08-27T11:43:19+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0008985419990494847,792,2,0,1,,792,792,11735,792,760.59375,1.3583254555735358,1.0,150.0,,True,True
v300_s9_p10__h2+3+4__nored__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h2+3+4,2+3+4,False,False,0,1999148093,ok,,,59.19293379201554,,2026-08-27T11:43:21+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0011117919930256903,792,2,0,1,,9944,9944,208214,794,421.453125,,0.0,2022.0,29771.0,False,True
v300_s9_p10__h2+3+4__red__whole__r0,v300_s9_p10,300,9,0.1,0.09977324263038549,300,794,h2+3+4,2+3+4,True,False,0,1999148093,ok,,,58.99639487499371,,2026-08-27T11:43:21+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009430000209249556,792,2,0,1,,9941,9941,208213,792,415.515625,,0.0,2194.0,,False,True
v300_s9_p30__h2__nored__whole__r0,v300_s9_p30,300,9,0.3,0.30045351473922904,300,617,h2,2,False,False,0,896098308,ok,,,13.879658499994548,,2026-08-27T11:43:33+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009731659956742078,580,36,0,1,,617,617,2205,617,743.4375,1.471812920202338,1.0,140.0,-1236.0,True,True
v300_s9_p30__h2__red__whole__r0,v300_s9_p30,300,9,0.3,0.30045351473922904,300,617,h2,2,True,False,0,896098308,ok,,,11.28656266699545,,2026-08-27T11:43:31+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009605420054867864,580,36,0,1,,580,580,2152,580,644.0625,1.4800620449163417,1.0,140.0,,True,True
v300_s9_p30__h3__nored__whole__r0,v300_s9_p30,300,9,0.3,0.30045351473922904,300,617,h3,3,False,False,0,896098308,ok,,,14.997589166974649,,2026-08-27T11:43:44+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009817079990170896,580,36,0,1,,617,617,6548,617,749.15625,1.4811037840208003,1.0,140.0,-2927.0,True,True
v300_s9_p30__h3__red__whole__r0,v300_s9_p30,300,9,0.3,0.30045351473922904,300,617,h3,3,True,False,0,896098308,ok,,,12.29842966698925,,2026-08-27T11:43:43+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0010237089882139117,580,36,0,1,,580,580,6418,580,650.640625,1.4900213797720259,1.0,140.0,,True,True
v300_s9_p30__h4__nored__whole__r0,v300_s9_p30,300,9,0.3,0.30045351473922904,300,617,h4,4,False,False,0,896098308,ok,,,20.29339799997979,,2026-08-27T11:43:48+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0010612909973133355,580,36,0,1,,5177,5177,84821,617,251.53125,,0.0,1312.0,17497.0,False,True
v300_s9_p30__h4__red__whole__r0,v300_s9_p30,300,9,0.3,0.30045351473922904,300,617,h4,4,True,False,0,896098308,ok,,,19.142897415993502,,2026-08-27T11:43:44+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0010064159869216383,580,36,0,1,,5111,5111,85051,580,245.8125,,0.0,1292.0,,False,True
v300_s9_p30__h2+3__nored__whole__r0,v300_s9_p30,300,9,0.3,0.30045351473922904,300,617,h2+3,2+3,False,False,0,896098308,ok,,,16.233667166001396,,2026-08-27T11:44:02+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0009390829945914447,580,36,0,1,,617,617,6548,617,750.421875,1.48539300112109,1.0,140.0,-4288.0,True,True
