vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.5,h2+3,True,2,2.8267995916616813,0.19074643678380865,1.0,2
100,0.5,h2+3,True,3,2.8267995916616813,0.19074643678380865,1.0,2
100,0.5,h2+3,True,4,2.8267995916616813,0.19074643678380865,1.0,2
100,0.5,h2+3,True,5,2.8267995916616813,0.19074643678380865,1.0,2
100,0.5,h2+3+4,False,1,,,0.0,2
100,0.5,h2+3+4,False,2,,,0.0,2
100,0.5,h2+3+4,False,3,,,0.0,2
100,0.5,h2+3+4,False,4,,,0.0,2
100,0.5,h2+3+4,False,5,,,0.0,2
100,0.5,h3,False,1,2.7030525211373186,0.23486906575862057,1.0,2
100,0.5,h3,False,2,2.7030525211373186,0.23486906575862057,1.0,2
100,0.5,h3,False,3,2.7030525211373186,0.23486906575862057,1.0,2
100,0.5,h3,False,4,2.7030525211373186,0.23486906575862057,1.0,2
100,0.5,h3,False,5,2.7030525211373186,0.23486906575862057,1.0,2
100,0.5,h3,True,1,2.7854253368189674,0.24925846911545543,1.0,2
100,0.5,h3,True,2,2.7854253368189674,0.24925846911545543,1.0,2
100,0.5,h3,True,3,2.7854253368189674,0.24925846911545543,1.0,2
100,0.5,h3,True,4,2.7854253368189674,0.24925846911545543,1.0,2
100,0.5,h3,True,5,2.7854253368189674,0.24925846911545543,1.0,2
100,0.5,h4,False,1,,,0.0,2
100,0.5,h4,False,2,,,0.0,2
100,0.5,h4,False,3,,,0.0,2
100,0.5,h4,False,4,,,0.0,2
100,0.5,h4,False,5,,,0.0,2
200,0.0,h2,False,1,2.2195574948933547,,0.5,2
200,0.0,h2,False,2,2.2195574948933547,,0.5,2
200,0.0,h2,False,3,2.2195574948933547,,0.5,2
200,0.0,h2,False,4,2.2195574948933547,,0.5,2
200,0.0,h2,False,5,2.2195574948933547,,0.5,2
200,0.0,h2,True,1,2.2304689312426316,,0.5,2
200,0.0,h2,True,2,2.2304689312426316,,0.5,2
200,0.0,h2,True,3,2.2304689312426316,,0.5,2
200,0.0,h2,True,4,2.2304689312426316,,0.5,2
200,0.0,h2,True,5,2.2304689312426316,,0.5,2
200,0.0,h2+3,False,1,1.718082816005859,0.0022168435460023137,1.0,2
200,0.0,h2+3,False,2,1.718082816005859,0.0022168435460023137,1.0,2
200,0.0,h2+3,False,3,1.718082816005859,0.0022168435460023137,1.0,2
200,0.0,h2+3,False,4,1.718082816005859,0.0022168435460023137,1.0,2
200,0.0,h2+3,False,5,1.718082816005859,0.0022168435460023137,1.0,2
200,0.0,h2+3,True,1,1.7275865876978398,0.00443804083977113,1.0,2
200,0.0,h2+3,True,2,1.7275865876978398,0.00443804083977113,1.0,2
200,0.0,h2+3,True,3,1.7275865876978398,0.00443804083977113,1.0,2
200,0.0,h2+3,True,4,1.7275865876978398,0.00443804083977113,1.0,2
200,0.0,h2+3,True,5,1.7275865876978398,0.00443804083977113,1.0,2
200,0.0,h2+3+4,False,1,1.7158662260636195,0.034560243748776684,1.0,2
200,0.0,h2+3+4,False,2,1.7158662260636195,0.034560243748776684,1.0,2
200,0.0,h2+3+4,False,3,1.7158662260636195,0.034560243748776684,1.0,2
200,0.0,h2+3+4,False,4,1.7158662260636195,0.034560243748776684,1.0,2
200,0.0,h2+3+4,False,5,1.7158662260636195,0.034560243748776684,1.0,2
200,0.0,h2+3+4,True,1,1.7319524927142678,,0.5,2
200,0.0,h2+3+4,True,2,1.7319524927142678,,0.5,2
200,0.0,h2+3+4,True,3,1.7319524927142678,,0.5,2
200,0.0,h2+3+4,True,4,1.7319524927142678,,0.5,2
200,0.0,h2+3+4,True,5,1.7319524927142678,,0.5,2
200,0.0,h3,False,1,1.7222028743384699,0.015640056845896932,1.0,2
200,0.0,h3,False,2,1.7222028743384699,0.015640056845896932,1.0,2
200,0.0,h3,False,3,1.7222028743384699,0.015640056845896932,1.0,2
200,0.0,h3,False,4,1.7222028743384699,0.015640056845896932,1.0,2
200,0.0,h3,False,5,1.7222028743384699,0.015640056845896932,1.0,2
200,0.0,h3,True,1,1.6757855914511266,0.005009015244709558,1.0,2
200,0.0,h3,True,2,1.6757855914511266,0.005009015244709558,1.0,2
200,0.0,h3,True,3,1.6757855914511266,0.005009015244709558,1.0,2
200,0.0,h3,True,4,1.6757855914511266,0.005009015244709558,1.0,2
200,0.0,h3,True,5,1.6757855914511266,0.005009015244709558,1.0,2
200,0.0,h4,False,1,1.710550865811177,0.015353438176541471,1.0,2
200,0.0,h4,False,2,1.710550865811177,0.015353438176541471,1.0,2
200,0.0,h4,False,3,1.710550865811177,0.015353438176541471,1.0,2
200,0.0,h4,False,4,1.710550865811177,0.015353438176541471,1.0,2
200,0.0,h4,False,5,1.710550865811177,0.015353438176541471,1.0,2
200,0.0,h4,True,1,1.7475665571095027,0.04521745718435018,1.0,2
200,0.0,h4,True,2,1.7475665571095027,0.04521745718435018,1.0,2
200,0.0,h4,True,3,1.7475665571095027,0.04521745718435018,1.0,2
200,0.0,h4,True,4,1.7475665571095027,0.04521745718435018,1.0,2
200,0.0,h4,True,5,1.7475665571095027,0.04521745718435018,1.0,2
200,0.1,h2,False,1,2.970370555269701,,0.5,2
200,0.1,h2,False,2,2.970370555269701,,0.5,2
200,0.1,h2,False,3,2.970370555269701,,0.5,2
200,0.1,h2,False,4,2.970370555269701,,0.5,2
200,0.1,h2,False,5,2.970370555269701,,0.5,2
200,0.1,h2,True,1,2.4450944967160484,,0.5,2
