vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
400,0.1,h3,False,2.083170164347293,0.0893313935491125,2
400,0.1,h3,True,1.9024545505000352,0.018922202000132435,2
400,0.1,h4,True,1.8471304385850098,0.015140165005638176,2
400,0.1,h2+3,False,2.1324263846379847,0.07015948719831396,2
400,0.1,h2+3,True,1.8863908817678583,0.07081774645368845,2
400,0.1,h2+3+4,True,1.8403094341228141,0.04680962990258415,2
400,0.3,h2,True,2.950693010372719,,1
400,0.3,h3,True,2.9324422661080316,0.3003905426399269,2
400,0.3,h4,True,3.1500899896687073,,1
400,0.3,h2+3,True,3.0581148904252036,0.29617080911250404,2
400,0.3,h2+3+4,True,3.137369558098338,,1
400,0.5,h2,True,3.3649638746243307,0.6290136415496437,2
400,0.5,h3,True,3.048480806159665,0.341753284411044,2
400,0.5,h4,True,3.1969244018412346,,1
400,0.5,h2+3,True,3.0496641421991226,0.178493641059247,2
400,0.5,h2+3+4,True,3.12846611520674,,1
500,0.0,h2,False,2.2598422986858284,,1
500,0.0,h3,False,1.6525019091125235,0.023949533459932573,2
500,0.0,h3,True,1.660409678085939,0.009571671584115541,2
500,0.0,h4,False,1.5788199799878724,0.01551737175631614,2
500,0.0,h4,True,1.6131523927340456,0.001669826249145801,2
500,0.0,h2+3,False,1.65036453467303,0.010049860085465729,2
500,0.0,h2+3,True,1.6596972785495137,0.01542895695750133,2
500,0.0,h2+3+4,False,1.587492281204844,0.028635172413326263,2
500,0.0,h2+3+4,True,1.5900788266444947,0.011230853709361084,2
500,0.1,h3,False,1.9176895904275,0.02352465606606306,2
500,0.1,h3,True,1.8814378698497385,0.059911025752582704,2
500,0.1,h4,True,1.8200131580572423,0.0365310637349727,2
500,0.1,h2+3,False,1.9406434326730697,0.029926428345013984,2
500,0.1,h2+3,True,1.8606903711541918,0.002932357067344695,2
500,0.1,h2+3+4,True,1.8279567195365432,0.06768406172801632,2
500,0.3,h2,True,3.0893926552325786,,1
500,0.3,h3,True,2.982239722605562,0.014001495541247258,2
500,0.3,h4,True,3.3681392351806494,0.009078022441341566,2
500,0.3,h2+3,True,2.9505843772957006,0.029109942613775013,2
500,0.3,h2+3+4,True,2.9039961708411965,,1
500,0.5,h2,True,3.3287826826440443,0.19264806028634196,2
500,0.5,h3,True,2.8742120676248253,0.08230426022076441,2
500,0.5,h4,True,3.2924228469944112,0.21257762977620892,2
500,0.5,h2+3,True,3.0480519347705517,0.09040105906254133,2
500,0.5,h2+3+4,True,3.513209982983117,0.31614424486381465,2
